customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,age,avg_monthly_spend,churn,monthly_revenue
CUST_00339,55,77.24,4957.26,One year,Mailed check,46,269.64,0,344.9
CUST_00340,40,99.99,3850.16,Two year,Mailed check,68,467.34,0,526.94
CUST_00341,52,30.85,1375.3,Month-to-month,Bank transfer,21,284.45,0,246.05
CUST_00342,16,134.71,2340.48,One year,Bank transfer,40,269.42,0,364.67
CUST_00343,13,124.47,1484.36,Month-to-month,Electronic check,45,310.25,0,264.59
CUST_00344,30,85.68,2596.59,Month-to-month,Mailed check,33,360.15,0,305.41
CUST_00345,19,145.73,2987.98,Month-to-month,Credit card,29,98.1,0,115.38
CUST_00346,17,74.31,1465.53,Two year,Bank transfer,38,419.5,0,382.62
CUST_00347,63,147.93,10408.83,Two year,Bank transfer,62,245.98,0,198.12
CUST_00348,19,106.83,2172.96,One year,Mailed check,34,82.56,0,90.5
CUST_00349,58,102.51,6372.79,One year,Bank transfer,57,403.78,0,361.81
CUST_00350,55,41.57,2694.17,Month-to-month,Bank transfer,30,219.63,0,200.38
CUST_00351,62,134.65,7666.49,Month-to-month,Credit card,69,95.17,0,81.26
CUST_00352,23,75.57,1391.26,Month-to-month,Mailed check,49,335.2,0,316.28
CUST_00353,9,41.09,336.08,Month-to-month,Bank transfer,54,446.06,0,580.25
CUST_00354,12,21.64,230.38,One year,Mailed check,67,449.49,0,614.12
CUST_00355,1,92.77,98.78,One year,Bank transfer,32,480.95,0,537.11
CUST_00356,58,88.56,5411.2,Month-to-month,Credit card,29,440.47,0,508.56
CUST_00357,1,113.52,117.76,Month-to-month,Mailed check,66,50.96,0,41.93
CUST_00358,34,135.73,3721.84,Month-to-month,Bank transfer,32,221.11,0,187.62
CUST_00359,48,30.32,1588.54,Month-to-month,Credit card,51,418.34,0,410.1
CUST_00360,1,115.09,106.97,Two year,Bank transfer,23,214.81,0,253.63
CUST_00361,16,44.36,756.62,One year,Mailed check,34,320.7,0,422.58
CUST_00362,61,131.56,8206.78,Two year,Bank transfer,65,322.84,0,395.0
CUST_00363,64,126.48,7585.5,Month-to-month,Mailed check,66,214.26,0,230.22
CUST_00364,63,90.3,4857.36,Month-to-month,Mailed check,37,457.01,0,403.46
CUST_00365,69,112.33,6493.34,Month-to-month,Bank transfer,26,276.45,0,372.25
CUST_00366,22,60.87,1516.72,Two year,Credit card,22,259.15,0,273.31
CUST_00367,67,81.25,6354.81,One year,Electronic check,40,498.88,0,656.15
CUST_00368,26,126.81,3494.6,Month-to-month,Credit card,50,272.08,0,315.36
CUST_00369,16,79.7,1072.92,One year,Credit card,55,130.28,0,171.59
CUST_00370,51,66.51,3259.08,Month-to-month,Bank transfer,31,280.88,0,403.09
CUST_00371,57,84.25,5242.02,One year,Credit card,34,416.31,0,601.45
CUST_00372,29,127.67,4116.84,Two year,Credit card,36,399.59,0,469.35
CUST_00373,69,63.58,3717.07,One year,Electronic check,50,404.86,0,468.85
CUST_00374,47,42.59,1601.41,One year,Credit card,18,368.61,0,363.44
CUST_00375,62,112.56,7570.9,Month-to-month,Electronic check,30,164.4,0,239.21
CUST_00376,69,127.38,8285.06,Month-to-month,Bank transfer,63,437.94,0,490.73
CUST_00377,16,33.08,477.3,Month-to-month,Electronic check,44,452.05,0,402.01
CUST_00378,48,51.18,1977.99,Month-to-month,Mailed check,23,137.37,0,151.5
CUST_00379,39,38.46,1524.12,One year,Mailed check,23,108.71,0,96.64
CUST_00380,33,65.23,2454.94,One year,Electronic check,50,489.02,0,563.24
CUST_00381,23,78.55,2137.36,Month-to-month,Mailed check,47,440.75,0,525.77
CUST_00382,10,117.35,1204.36,Two year,Bank transfer,63,451.96,0,468.42
CUST_00383,69,104.65,7262.62,Month-to-month,Mailed check,52,448.87,0,381.61
CUST_00384,34,100.72,2856.09,Month-to-month,Electronic check,40,293.76,0,429.02
CUST_00385,52,65.81,3489.02,Month-to-month,Bank transfer,27,340.88,0,457.24
CUST_00386,10,129.39,1231.78,Month-to-month,Mailed check,68,295.41,0,409.8
CUST_00387,19,81.27,1610.3,Month-to-month,Bank transfer,36,73.04,0,77.19
CUST_00388,58,147.28,8162.03,Month-to-month,Electronic check,68,385.48,0,513.68
CUST_00389,1,102.44,91.8,Month-to-month,Mailed check,45,277.4,0,316.17
CUST_00390,69,36.41,2105.26,Two year,Bank transfer,40,341.47,0,321.24
CUST_00391,4,107.9,399.65,Month-to-month,Bank transfer,21,276.19,0,245.01
CUST_00392,16,62.26,835.44,Month-to-month,Mailed check,37,271.32,0,282.59
CUST_00393,24,109.22,2282.5,Month-to-month,Bank transfer,36,127.31,0,114.11
CUST_00394,2,29.05,69.43,One year,Bank transfer,59,175.42,0,262.92
CUST_00395,32,42.73,1336.79,Month-to-month,Electronic check,44,121.48,0,101.37
CUST_00396,24,131.25,3190.16,Two year,Electronic check,51,138.05,0,153.07
CUST_00397,12,49.53,683.19,One year,Electronic check,21,487.84,0,544.66
CUST_00398,50,128.82,7717.78,One year,Electronic check,55,118.9,0,120.14
CUST_00399,35,56.31,2036.06,One year,Electronic check,24,171.17,0,205.39
CUST_00400,33,103.57,3845.0,Month-to-month,Electronic check,65,315.77,0,285.77
CUST_00401,33,110.24,3386.09,Month-to-month,Mailed check,24,324.58,0,437.77
CUST_00402,61,86.65,4874.94,Month-to-month,Electronic check,67,119.29,0,123.19
CUST_00403,51,59.69,2925.71,One year,Bank transfer,69,407.17,0,494.28
CUST_00404,43,47.64,2189.87,Month-to-month,Mailed check,43,403.34,0,524.72
CUST_00405,12,24.31,312.98,Month-to-month,Bank transfer,43,156.79,0,223.01
CUST_00406,67,59.51,3692.5,Two year,Electronic check,36,179.9,0,249.17
CUST_00407,65,104.91,5818.67,Month-to-month,Electronic check,26,472.09,0,578.7
CUST_00408,33,141.98,4933.47,Two year,Bank transfer,37,421.55,0,451.85
CUST_00409,40,133.26,4537.93,One year,Bank transfer,59,364.01,0,419.43
CUST_00410,43,119.59,5303.83,Month-to-month,Bank transfer,62,87.0,0,116.42
CUST_00411,44,122.5,5807.02,Month-to-month,Credit card,67,238.22,0,336.91
CUST_00412,29,106.45,3334.77,Month-to-month,Credit card,33,301.69,0,263.27
CUST_00413,13,53.84,770.88,One year,Credit card,34,134.34,0,143.66
CUST_00414,12,137.94,1902.15,One year,Credit card,39,251.7,0,338.1
CUST_00415,46,107.2,4931.12,One year,Mailed check,30,320.46,0,353.2
CUST_00416,2,92.86,202.82,Two year,Electronic check,29,197.32,0,203.74
CUST_00417,35,34.43,1262.49,One year,Bank transfer,27,401.43,0,436.73
CUST_00418,8,78.12,546.62,Month-to-month,Electronic check,18,428.2,0,523.26
CUST_00419,26,79.85,1682.21,Month-to-month,Bank transfer,49,195.62,0,293.4
CUST_00420,34,132.39,4113.33,Two year,Electronic check,47,427.4,0,489.41
CUST_00421,7,91.06,622.9,Month-to-month,Mailed check,25,96.61,0,91.39
CUST_00422,68,69.45,4943.82,Month-to-month,Credit card,38,426.98,0,390.26
CUST_00423,58,146.98,9718.18,One year,Electronic check,39,118.74,0,98.51
CUST_00424,29,34.39,876.14,Month-to-month,Bank transfer,35,87.32,0,104.01
CUST_00425,36,74.93,2293.45,Two year,Electronic check,19,338.8,0,400.19
CUST_00426,21,25.46,633.78,One year,Mailed check,65,262.37,0,247.59
CUST_00427,36,116.19,3527.05,Month-to-month,Mailed check,61,458.55,0,590.03
CUST_00428,10,139.35,1381.51,Two year,Electronic check,26,213.44,0,281.48
CUST_00429,24,56.4,1399.93,Month-to-month,Credit card,20,179.22,0,175.88
CUST_00430,64,131.58,8560.49,Month-to-month,Bank transfer,43,275.33,0,286.58
CUST_00431,49,57.99,2370.99,Month-to-month,Mailed check,38,255.18,0,381.07
CUST_00432,36,138.4,4099.57,Month-to-month,Mailed check,47,204.99,0,217.7
CUST_00433,24,118.02,2385.5,Month-to-month,Electronic check,45,362.18,0,482.63
CUST_00434,23,124.64,2964.86,Month-to-month,Mailed check,53,391.8,0,437.6
CUST_00435,62,22.34,1409.65,Month-to-month,Mailed check,43,433.84,0,588.0
CUST_00436,37,145.17,4799.23,Month-to-month,Bank transfer,51,487.79,0,652.82
CUST_00437,12,114.47,1449.34,One year,Credit card,25,170.0,0,215.46
CUST_00438,55,59.62,3698.91,Two year,Bank transfer,27,372.24,0,520.52
CUST_00439,13,127.82,1356.96,Month-to-month,Credit card,65,227.42,0,331.45
CUST_00440,23,56.6,1300.83,Month-to-month,Bank transfer,60,354.69,0,427.75
CUST_00441,30,133.46,4306.98,Month-to-month,Electronic check,67,264.19,0,255.27
CUST_00442,17,34.64,530.54,Month-to-month,Mailed check,31,497.2,0,536.5
CUST_00443,62,111.48,6380.3,One year,Credit card,57,378.01,0,503.06
CUST_00444,13,90.29,1227.12,One year,Electronic check,32,478.62,0,600.96
CUST_00445,59,32.55,2226.14,Month-to-month,Mailed check,34,425.74,0,393.58
CUST_00446,19,51.45,1098.74,Month-to-month,Mailed check,35,456.31,0,381.41
CUST_00447,49,21.61,1094.1,Month-to-month,Mailed check,49,416.49,0,532.3
CUST_00448,12,80.94,1060.72,One year,Bank transfer,55,256.62,0,250.4
CUST_00449,61,59.16,3413.63,Month-to-month,Electronic check,40,163.3,0,187.76
CUST_00450,19,97.79,1962.78,Two year,Electronic check,63,216.64,0,286.55
CUST_00451,9,58.64,520.62,One year,Mailed check,40,59.11,0,70.57
CUST_00452,71,58.99,3668.84,Month-to-month,Credit card,52,285.8,0,245.31
CUST_00453,28,116.62,3528.86,One year,Electronic check,56,277.28,0,257.84
CUST_00454,52,26.26,1396.36,Two year,Bank transfer,32,286.36,0,273.05
CUST_00455,16,137.38,2073.78,One year,Credit card,41,488.31,0,478.79
CUST_00456,69,130.79,10509.36,Month-to-month,Credit card,45,460.15,0,550.24
CUST_00457,12,106.81,1036.11,Month-to-month,Credit card,33,122.77,0,141.53
CUST_00458,25,97.12,2249.08,Two year,Credit card,33,216.0,0,203.52
CUST_00459,52,136.0,5818.51,One year,Electronic check,57,240.78,0,204.01
CUST_00460,53,44.09,2585.9,One year,Mailed check,56,212.24,0,195.26
CUST_00461,23,30.27,752.49,Two year,Credit card,23,409.32,0,609.5
CUST_00462,16,51.14,763.04,Two year,Bank transfer,19,285.82,0,322.4
CUST_00463,57,123.3,7521.93,Two year,Bank transfer,30,307.44,0,432.61
CUST_00464,39,24.51,916.1,Month-to-month,Mailed check,61,433.86,0,604.86
CUST_00465,53,95.76,5595.5,One year,Electronic check,64,412.67,0,477.9
CUST_00466,42,149.41,6160.22,One year,Mailed check,26,109.5,0,141.77
CUST_00467,58,131.24,7344.83,One year,Credit card,51,371.26,0,347.1
CUST_00468,39,87.79,4019.18,One year,Electronic check,34,245.95,0,315.28
CUST_00469,14,28.27,356.34,Month-to-month,Electronic check,44,182.59,0,180.89
CUST_00470,5,128.08,543.17,One year,Credit card,46,72.51,0,100.24
CUST_00471,35,97.87,3541.29,One year,Bank transfer,54,269.26,0,231.19
CUST_00472,18,34.94,746.99,Month-to-month,Credit card,60,209.95,0,281.58
CUST_00473,9,32.2,275.64,Month-to-month,Mailed check,39,163.18,0,141.96
CUST_00474,58,138.25,6613.78,Month-to-month,Credit card,68,362.6,0,513.74
CUST_00475,17,107.0,1702.08,Month-to-month,Bank transfer,41,396.27,0,401.4
CUST_00476,7,127.81,896.79,Month-to-month,Credit card,24,160.16,0,201.49
CUST_00477,46,134.27,5341.18,Month-to-month,Mailed check,51,72.25,0,82.46
CUST_00478,13,94.33,1303.84,One year,Mailed check,65,431.94,0,456.31
CUST_00479,40,87.27,4185.82,One year,Bank transfer,29,54.48,0,68.2
CUST_00480,42,75.96,3128.73,One year,Mailed check,40,471.7,0,690.22
CUST_00481,9,61.2,518.79,Two year,Mailed check,32,332.43,0,275.55
CUST_00482,50,76.5,3673.08,Month-to-month,Credit card,50,194.83,0,281.18
CUST_00483,27,120.6,2754.94,Month-to-month,Electronic check,30,160.92,0,197.35
CUST_00484,66,98.25,7478.64,Two year,Mailed check,40,54.05,0,73.78
CUST_00485,5,136.03,656.98,Month-to-month,Mailed check,55,155.96,0,166.68
CUST_00486,29,77.64,2150.04,Two year,Bank transfer,49,111.98,0,126.57
CUST_00487,37,98.92,3893.83,Two year,Bank transfer,62,325.47,0,458.33
CUST_00488,38,102.07,3788.73,One year,Credit card,67,124.95,0,136.24
CUST_00489,8,96.92,821.33,Two year,Credit card,52,287.88,0,338.05
CUST_00490,65,111.34,5967.56,Month-to-month,Mailed check,18,315.55,0,256.9
CUST_00491,17,50.87,973.31,Month-to-month,Electronic check,64,184.12,0,167.74
CUST_00492,71,86.61,7232.83,One year,Electronic check,62,65.78,0,82.17
CUST_00493,45,33.55,1599.59,Month-to-month,Credit card,22,66.76,0,86.91
CUST_00494,4,69.99,330.86,Two year,Bank transfer,30,61.86,0,74.72
CUST_00495,36,83.4,2583.78,Month-to-month,Mailed check,22,382.61,0,344.47
CUST_00496,70,104.79,7269.04,One year,Mailed check,49,193.1,0,214.69
CUST_00497,31,143.57,4631.91,One year,Electronic check,68,408.34,0,428.17
CUST_00498,19,98.08,1924.45,One year,Credit card,38,244.28,0,280.18
CUST_00499,61,116.67,6836.36,Month-to-month,Electronic check,41,253.85,0,357.73
CUST_00500,54,85.81,4333.63,Month-to-month,Electronic check,35,280.8,0,377.14
CUST_00501,39,102.43,3398.47,Two year,Credit card,38,370.86,0,318.49
CUST_00502,19,29.22,531.14,Month-to-month,Bank transfer,27,173.08,0,246.33
CUST_00503,39,53.07,1790.45,Two year,Mailed check,41,104.71,0,118.35
CUST_00504,67,67.04,4912.76,One year,Bank transfer,57,300.23,0,396.51
CUST_00505,45,81.42,3237.17,One year,Credit card,64,197.14,0,177.04
CUST_00506,13,25.93,277.57,One year,Credit card,38,249.12,0,316.26
CUST_00507,58,38.2,2262.01,Month-to-month,Mailed check,42,341.13,0,329.34
CUST_00508,20,55.99,1162.46,One year,Bank transfer,69,272.36,0,301.47
CUST_00509,61,146.3,10251.93,Two year,Mailed check,40,329.13,0,267.19
CUST_00510,39,63.08,2535.87,Month-to-month,Electronic check,39,294.89,0,267.21
CUST_00511,1,82.67,77.56,Two year,Electronic check,21,382.91,0,331.01
CUST_00512,3,45.49,153.01,Month-to-month,Electronic check,51,367.67,0,355.84
CUST_00513,62,99.4,6262.09,Month-to-month,Bank transfer,23,290.39,0,252.64
CUST_00514,63,56.49,2959.96,Month-to-month,Electronic check,45,355.51,0,456.59
CUST_00515,25,46.91,1203.64,Two year,Mailed check,48,443.1,0,363.49
CUST_00516,56,87.15,5676.92,Month-to-month,Bank transfer,52,244.52,0,301.35
CUST_00517,33,20.72,655.4,Two year,Mailed check,56,235.74,0,211.81
CUST_00518,38,21.0,732.99,Two year,Credit card,59,393.91,0,575.74
CUST_00519,6,48.48,249.4,Month-to-month,Bank transfer,40,312.15,0,453.61
CUST_00520,58,24.77,1236.36,Month-to-month,Mailed check,23,81.95,0,78.5
CUST_00521,44,34.04,1457.48,One year,Mailed check,33,451.45,0,555.33
CUST_00522,45,64.05,2992.56,Month-to-month,Bank transfer,19,63.85,0,52.33
CUST_00523,32,124.34,3311.41,One year,Credit card,41,386.78,0,561.7
CUST_00524,45,94.37,4993.33,Month-to-month,Bank transfer,34,391.46,0,456.48
CUST_00525,61,86.65,5825.07,Month-to-month,Electronic check,62,478.9,0,397.61
CUST_00526,47,58.15,2827.75,One year,Electronic check,18,74.36,0,77.32
CUST_00527,21,141.13,3353.09,Month-to-month,Credit card,23,318.59,0,272.01
CUST_00528,36,71.61,2145.06,Month-to-month,Mailed check,22,242.53,0,260.73
CUST_00529,19,31.32,589.57,Month-to-month,Mailed check,62,198.78,0,252.24
CUST_00530,20,100.22,2108.7,Month-to-month,Mailed check,67,90.64,0,102.33
CUST_00531,57,34.8,2244.37,One year,Bank transfer,46,303.19,0,323.99
CUST_00532,18,64.88,1300.26,Two year,Bank transfer,29,265.57,0,234.61
CUST_00533,47,85.96,3679.85,Month-to-month,Credit card,56,97.05,0,94.28
CUST_00534,49,133.65,7703.75,One year,Electronic check,64,325.62,0,283.32
CUST_00535,14,84.16,1001.2,One year,Mailed check,20,382.08,0,521.63
CUST_00536,15,111.29,1919.84,Month-to-month,Electronic check,65,395.28,0,353.64
CUST_00537,31,149.07,5491.69,Month-to-month,Bank transfer,18,457.42,0,556.57
CUST_00538,1,37.09,32.3,Two year,Bank transfer,44,234.26,0,243.61
CUST_00539,54,55.72,3276.15,One year,Bank transfer,65,478.88,0,458.86
CUST_00540,3,71.29,174.54,One year,Electronic check,41,439.44,0,548.26
CUST_00541,16,74.84,1152.14,One year,Credit card,61,183.43,0,205.42
CUST_00542,57,73.43,4212.77,Month-to-month,Credit card,36,121.68,0,131.43
CUST_00543,12,137.99,1709.3,One year,Bank transfer,25,245.93,0,298.8
CUST_00544,16,112.82,2119.89,One year,Mailed check,61,230.85,0,264.07
CUST_00545,24,99.03,2540.48,One year,Electronic check,64,309.07,0,312.91
CUST_00546,28,60.22,1673.53,Month-to-month,Bank transfer,19,312.52,0,372.32
CUST_00547,8,127.09,1142.66,Month-to-month,Electronic check,47,387.49,0,491.59
CUST_00548,36,144.16,6125.02,Month-to-month,Electronic check,47,279.45,0,228.78
CUST_00549,8,126.76,820.21,Two year,Credit card,66,97.17,0,109.42
CUST_00550,58,20.2,1397.73,Month-to-month,Bank transfer,56,436.23,0,366.6
CUST_00551,60,102.73,5143.4,Month-to-month,Credit card,62,189.39,0,176.22
CUST_00552,50,26.65,1500.07,Month-to-month,Bank transfer,49,487.08,0,580.77
CUST_00553,28,53.49,1366.12,Month-to-month,Electronic check,18,103.04,0,144.91
CUST_00554,41,27.74,970.01,One year,Credit card,55,481.21,0,682.34
CUST_00555,64,98.49,6151.72,One year,Electronic check,30,90.96,0,77.22
CUST_00556,27,109.26,3119.89,One year,Bank transfer,28,153.97,0,168.35
CUST_00557,63,34.88,2092.8,Month-to-month,Mailed check,27,70.96,0,85.73
CUST_00558,17,69.9,976.58,One year,Credit card,65,367.3,0,331.65
CUST_00559,33,79.31,2721.36,Month-to-month,Credit card,43,432.63,0,577.91
CUST_00560,29,67.98,2288.74,Month-to-month,Electronic check,37,245.33,0,324.07
CUST_00561,13,35.73,442.79,Month-to-month,Electronic check,34,467.83,0,670.09
CUST_00562,46,74.46,3036.52,Month-to-month,Mailed check,34,315.63,0,254.38
CUST_00563,35,117.65,4023.17,Month-to-month,Credit card,21,333.5,0,317.38
CUST_00564,6,29.23,143.7,One year,Bank transfer,22,430.44,0,593.59
CUST_00565,69,30.42,2368.06,One year,Bank transfer,40,183.56,0,233.01
CUST_00566,47,66.12,3513.3,Two year,Credit card,63,209.42,0,298.65
CUST_00567,25,142.42,3685.83,Month-to-month,Credit card,69,457.68,0,384.46
CUST_00568,66,106.91,6641.45,Month-to-month,Credit card,27,455.43,0,554.66
CUST_00569,10,108.23,1212.08,Month-to-month,Mailed check,63,489.42,0,586.49
CUST_00570,56,67.05,3836.94,Two year,Bank transfer,45,455.83,0,376.05
CUST_00571,30,97.18,3295.49,One year,Bank transfer,50,107.32,0,124.43
CUST_00572,5,21.32,112.21,One year,Electronic check,60,420.68,0,516.03
CUST_00573,33,102.69,3774.28,Month-to-month,Electronic check,43,234.43,0,218.94
CUST_00574,65,138.73,9372.96,One year,Credit card,67,495.86,0,491.56
CUST_00575,18,99.63,1731.75,Month-to-month,Electronic check,65,262.53,0,327.7
CUST_00576,49,133.58,7744.4,One year,Mailed check,46,299.23,0,337.47
CUST_00577,11,114.12,1275.96,Two year,Bank transfer,44,288.4,0,403.94
CUST_00578,26,35.67,966.4,Two year,Bank transfer,35,194.78,0,202.51
CUST_00579,63,137.32,7683.92,One year,Electronic check,57,83.76,0,82.64
CUST_00580,59,28.64,1774.69,Month-to-month,Credit card,27,453.04,0,674.76
CUST_00581,27,89.42,2483.49,Two year,Electronic check,59,411.2,0,591.22
CUST_00582,49,38.48,1647.82,One year,Credit card,22,112.79,0,92.52
CUST_00583,33,21.52,585.05,Month-to-month,Mailed check,27,399.55,0,535.2
CUST_00584,1,74.86,77.98,Month-to-month,Bank transfer,67,331.63,0,290.92
CUST_00585,21,58.36,1354.83,Month-to-month,Mailed check,38,234.11,0,191.79
CUST_00586,55,83.18,4617.72,Month-to-month,Bank transfer,41,164.31,0,162.93
CUST_00587,6,95.04,507.92,Month-to-month,Mailed check,55,436.88,0,431.87
CUST_00588,69,25.69,1890.68,One year,Electronic check,20,365.08,0,501.45
CUST_00589,5,35.99,149.73,Month-to-month,Mailed check,57,296.48,0,384.67
CUST_00590,3,92.62,271.4,Month-to-month,Mailed check,48,324.31,0,482.29
CUST_00591,53,64.61,2963.23,One year,Electronic check,58,90.98,0,118.1
CUST_00592,23,114.79,2306.94,Two year,Bank transfer,54,263.26,0,287.68
CUST_00593,53,104.8,4892.97,One year,Bank transfer,19,137.17,0,176.85
CUST_00594,37,129.93,4589.55,Month-to-month,Electronic check,19,143.77,0,215.6
CUST_00595,17,110.02,1534.54,Two year,Mailed check,56,347.59,0,450.86
CUST_00596,1,75.89,72.79,Two year,Mailed check,66,460.07,0,613.35
CUST_00597,51,107.49,5507.66,Month-to-month,Mailed check,59,231.69,0,337.54
CUST_00598,45,55.8,2494.22,Month-to-month,Credit card,61,143.49,0,126.21
CUST_00599,4,59.82,228.06,One year,Bank transfer,51,341.94,0,442.25
CUST_00600,62,122.57,8630.26,Two year,Mailed check,59,442.03,0,616.88
CUST_00601,65,78.03,4352.4,Two year,Bank transfer,37,386.74,0,567.76
CUST_00602,32,123.79,3970.31,Two year,Mailed check,50,440.94,0,417.87
CUST_00603,34,126.91,3559.03,One year,Electronic check,21,291.45,0,335.97
CUST_00604,39,131.48,4248.12,One year,Electronic check,62,388.34,0,495.67
CUST_00605,26,139.16,3725.06,Month-to-month,Bank transfer,61,113.03,0,110.0
CUST_00606,34,76.03,2653.28,Month-to-month,Bank transfer,28,206.72,0,252.27
CUST_00607,54,61.45,3820.07,Month-to-month,Electronic check,59,225.3,0,220.86
CUST_00608,3,95.69,293.72,One year,Credit card,64,280.08,0,289.44
CUST_00609,50,68.25,4040.11,One year,Electronic check,22,468.08,0,519.13
CUST_00610,12,98.14,965.08,One year,Mailed check,42,443.43,0,519.01
CUST_00611,65,111.73,6094.67,Month-to-month,Credit card,66,110.54,0,123.2
CUST_00612,54,109.49,4834.18,One year,Electronic check,54,127.76,0,146.32
CUST_00613,5,68.69,300.21,Month-to-month,Credit card,51,210.94,0,212.84
CUST_00614,57,41.69,2415.56,Month-to-month,Credit card,26,180.83,0,164.79
CUST_00615,17,75.97,1366.69,One year,Credit card,23,326.65,0,272.15
CUST_00616,47,38.54,1482.13,One year,Bank transfer,35,456.25,0,427.59
CUST_00617,23,135.71,3678.14,Two year,Electronic check,31,483.03,0,583.19
CUST_00618,14,64.96,1033.91,Month-to-month,Bank transfer,36,344.12,0,464.66
CUST_00619,66,40.08,2430.07,Month-to-month,Bank transfer,31,427.17,0,392.34
CUST_00620,51,23.31,987.75,Month-to-month,Mailed check,57,286.34,0,250.83
CUST_00621,38,103.96,3428.84,Month-to-month,Mailed check,34,143.75,0,190.4
CUST_00622,64,102.8,5597.44,Two year,Credit card,52,286.11,0,290.0
CUST_00623,38,64.28,2074.57,One year,Credit card,46,299.79,0,439.51
CUST_00624,50,29.32,1476.88,Two year,Mailed check,59,384.11,0,499.35
CUST_00625,30,73.25,1974.1,Month-to-month,Mailed check,34,148.95,0,153.23
CUST_00626,51,60.46,2908.49,Two year,Electronic check,60,215.74,0,216.32
CUST_00627,63,108.03,8138.5,Month-to-month,Credit card,25,213.81,0,249.43
CUST_00628,52,98.75,5513.58,Two year,Credit card,18,481.75,0,412.09
CUST_00629,38,67.4,3021.17,Month-to-month,Mailed check,62,249.78,0,220.4
CUST_00630,30,48.33,1242.6,Month-to-month,Electronic check,53,389.79,0,359.82
CUST_00631,51,148.44,7213.54,One year,Mailed check,24,387.87,0,520.64
CUST_00632,5,79.02,403.75,Two year,Mailed check,63,169.49,0,196.56
CUST_00633,29,109.48,2637.42,Month-to-month,Bank transfer,22,307.34,0,248.15
CUST_00634,4,38.27,122.72,Month-to-month,Credit card,41,452.44,0,575.26
CUST_00635,10,83.13,887.97,Two year,Electronic check,45,263.84,0,289.32
CUST_00636,56,23.58,1395.39,Month-to-month,Bank transfer,60,475.3,0,550.21
CUST_00637,17,85.71,1405.08,Month-to-month,Credit card,34,146.51,0,139.17
CUST_00638,17,145.32,2460.21,Month-to-month,Mailed check,54,83.37,0,98.9
CUST_00639,69,69.95,4663.3,Month-to-month,Electronic check,37,451.15,0,670.14
CUST_00640,34,25.07,690.09,Two year,Credit card,20,431.46,0,367.35
CUST_00641,6,24.02,134.63,One year,Mailed check,54,496.67,0,496.05
CUST_00642,53,70.44,3251.1,One year,Bank transfer,43,355.73,0,345.09
CUST_00643,66,40.8,2260.25,Two year,Electronic check,32,471.51,0,459.24
CUST_00644,43,23.04,1171.71,Month-to-month,Credit card,68,422.13,0,449.61
CUST_00645,23,118.31,2829.28,Month-to-month,Bank transfer,65,429.99,0,590.24
CUST_00646,55,79.61,4779.02,Month-to-month,Mailed check,25,306.11,0,440.49
CUST_00647,16,57.6,853.54,Month-to-month,Mailed check,30,222.06,0,209.08
CUST_00648,8,137.01,1049.23,Month-to-month,Credit card,65,470.55,0,555.28
CUST_00649,4,35.1,125.63,Two year,Mailed check,20,244.45,0,304.54
CUST_00650,4,144.27,484.05,One year,Electronic check,18,292.47,0,340.81
CUST_00651,56,60.82,2968.64,Month-to-month,Credit card,26,250.75,0,276.79
CUST_00652,25,135.49,3790.35,One year,Bank transfer,48,304.17,0,284.21
CUST_00653,67,98.38,7059.57,One year,Credit card,58,261.73,0,298.83
CUST_00654,67,127.47,8700.81,Two year,Credit card,43,71.59,0,77.38
CUST_00655,27,147.92,3954.05,Two year,Bank transfer,34,446.92,0,606.42
CUST_00656,32,57.49,2150.54,One year,Mailed check,51,249.98,0,333.6
CUST_00657,50,144.95,6008.86,One year,Bank transfer,26,315.02,0,281.56
CUST_00658,61,70.63,3930.32,One year,Electronic check,68,112.63,0,97.08
CUST_00659,51,70.12,3361.46,One year,Mailed check,30,51.52,0,73.97
CUST_00660,19,64.25,1358.66,Month-to-month,Credit card,22,160.38,0,188.42
CUST_00661,21,90.38,2271.89,Month-to-month,Mailed check,58,367.06,0,514.05
CUST_00662,5,40.04,179.43,One year,Mailed check,30,94.64,0,79.56
CUST_00663,42,91.98,4441.56,Month-to-month,Electronic check,18,459.0,0,536.37
CUST_00664,61,90.42,6245.06,Month-to-month,Mailed check,42,146.76,0,172.82
CUST_00665,22,119.05,2330.64,One year,Mailed check,64,142.07,0,199.25
CUST_00666,21,128.37,2587.22,Month-to-month,Mailed check,21,131.68,0,114.34
CUST_00667,70,77.26,5212.8,One year,Credit card,53,56.29,0,54.51
CUST_00668,1,59.3,70.64,One year,Mailed check,69,397.31,0,430.91
CUST_00669,5,53.71,234.27,Two year,Bank transfer,27,443.77,0,623.98
CUST_00670,12,45.3,608.65,Month-to-month,Mailed check,45,326.37,0,475.59
CUST_00671,46,27.49,1180.67,Month-to-month,Electronic check,23,134.69,0,201.35
CUST_00672,34,64.52,2396.26,One year,Mailed check,44,178.38,0,262.47
CUST_00673,49,55.13,2614.94,Two year,Mailed check,29,264.17,0,212.43
CUST_00674,45,145.63,6758.76,Two year,Credit card,69,479.46,0,399.58
CUST_00675,27,92.5,2829.78,Month-to-month,Bank transfer,65,161.31,0,145.72
CUST_00676,26,65.15,1899.99,Month-to-month,Mailed check,20,379.24,0,396.0
CUST_00677,47,95.46,5144.22,Two year,Bank transfer,63,247.75,0,342.13
CUST_00678,56,38.1,1757.76,Month-to-month,Electronic check,50,184.03,0,262.22
